,label,real duration,memory usage,steps,elapsed,nx,ny,solver,tolerence,free energy at elapsed,cvar_Interpolated_Function,dt,dx,dy,sweeps,L1,L2,Linf
169,ad4019c3836e,2395.7149538993835,121.109375,25,1.0,100,100,PCG,0.1,2180.37130674,,0.0165294056612,2.0,2.0,8,24.73666246176051,0.17643506333356901,0.0072393143995712617
170,ad4019c3836e,2395.7149538993835,121.109375,42,5.0,100,100,PCG,0.1,13916.4605542,,0.104952481839,2.0,2.0,8,105.87403295154061,0.55518666689889418,0.017575647289175045
171,ad4019c3836e,2395.7149538993835,121.109375,50,10.0,100,100,PCG,0.1,199296.634229,,0.276794734012,2.0,2.0,8,630.28920583195395,2.4841962878567219,0.042211651128055139
172,ad4019c3836e,2395.7149538993835,121.109375,59,20.0,100,100,PCG,0.1,1323254.51717,,0.52615482928,2.0,2.0,8,2090.7447407945983,6.5756394633432791,0.090250815939963924
173,ad4019c3836e,2395.7149538993835,121.109375,98,100.0,100,100,PCG,0.1,661193.488792,,2.20280811673,2.0,2.0,8,4806.9911977227121,22.73567151833398,0.37185570185526534
174,ad4019c3836e,2395.7149538993835,121.109375,151,200.0,100,100,PCG,0.1,528265.982919,,2.60164811356,2.0,2.0,8,6469.7737792678363,31.095784607238208,0.37967146099355881
175,ad4019c3836e,2395.7149538993835,121.109375,256,500.0,100,100,PCG,0.1,511095.529779,,1.39796022086,2.0,2.0,8,10646.371418148115,47.317767766596923,0.38767594367721769
176,ad4019c3836e,2395.7149538993835,121.109375,432,1000.0,100,100,PCG,0.1,538029.848839,,2.7840534273,2.0,2.0,8,15230.014695754664,63.103027230105226,0.38974667327946283
177,ad4019c3836e,2395.7149538993835,121.109375,763,2000.0,100,100,PCG,0.1,457549.151689,,2.78789931075,2.0,2.0,8,20865.437246432204,79.944857373183666,0.3944681838172221
178,ad4019c3836e,2395.7149538993835,121.109375,1016,3000.0,100,100,PCG,0.1,448834.538559,,2.01260457687,2.0,2.0,8,20606.60075724297,80.460495116921777,0.39226645613567407
179,958114401cde,2431.2020621299744,121.109375,25,1.0,100,100,PCG,0.1,2180.37130674,,0.0165294056612,2.0,2.0,6,24.73666246176051,0.17643506333356901,0.0072393143995712617
180,958114401cde,2431.2020621299744,121.109375,42,5.0,100,100,PCG,0.1,13916.4605542,,0.104952481839,2.0,2.0,6,105.87403295154061,0.55518666689889418,0.017575647289175045
181,958114401cde,2431.2020621299744,121.109375,50,10.0,100,100,PCG,0.1,199301.055421,,0.276794734012,2.0,2.0,6,630.26509003394199,2.484125964031791,0.042210182043481148
182,958114401cde,2431.2020621299744,121.109375,59,20.0,100,100,PCG,0.1,1325152.868,,0.801149945602,2.0,2.0,6,2083.2622673083947,6.5632231751732197,0.090573908781490575
183,958114401cde,2431.2020621299744,121.109375,99,100.0,100,100,PCG,0.1,661094.823311,,1.04567226246,2.0,2.0,6,4804.1745778731638,22.730684479130048,0.37188216372036431
184,958114401cde,2431.2020621299744,121.109375,155,200.0,100,100,PCG,0.1,528076.821088,,2.52460408115,2.0,2.0,6,6474.5634884531582,31.125327444461131,0.37969243162916078
185,958114401cde,2431.2020621299744,121.109375,261,500.0,100,100,PCG,0.1,511021.616662,,3.35705063653,2.0,2.0,6,10647.321823896054,47.324271308075915,0.38767289048939302
186,958114401cde,2431.2020621299744,121.109375,438,1000.0,100,100,PCG,0.1,537855.392205,,1.17066320181,2.0,2.0,6,15222.03331376576,63.077194458864,0.38974969385493913
187,958114401cde,2431.2020621299744,121.109375,788,2000.0,100,100,PCG,0.1,457742.501464,,2.98509542159,2.0,2.0,6,20868.427381551202,79.950339239671536,0.394481420420974
188,958114401cde,2431.2020621299744,121.109375,1056,3000.0,100,100,PCG,0.1,448816.807925,,2.67468431908,2.0,2.0,6,20618.536980735982,80.485141475737052,0.39228647348249518
189,7a6c2016d64a,2252.6153650283813,121.109375,25,1.0,100,100,PCG,0.1,2180.37130674,,0.0165294056612,2.0,2.0,4,24.73666246176051,0.17643506333356901,0.0072393143995712617
190,7a6c2016d64a,2252.6153650283813,121.109375,42,5.0,100,100,PCG,0.1,13916.4604644,,0.104952481839,2.0,2.0,4,105.87403147585239,0.55518665059410954,0.017575647294991281
191,7a6c2016d64a,2252.6153650283813,121.109375,50,10.0,100,100,PCG,0.1,199359.099297,,0.276794734012,2.0,2.0,4,629.93804716814964,2.4831887085824218,0.042193047923228311
192,7a6c2016d64a,2252.6153650283813,121.109375,61,20.0,100,100,PCG,0.1,1330679.24651,,0.444615342716,2.0,2.0,4,2078.6052685992518,6.5885620481726948,0.091683368465552306
193,7a6c2016d64a,2252.6153650283813,121.109375,106,100.0,100,100,PCG,0.1,661189.994084,,0.000477116988293,2.0,2.0,4,4801.096792046138,22.712294708619197,0.37180993193652728
194,7a6c2016d64a,2252.6153650283813,121.109375,167,200.0,100,100,PCG,0.1,528052.355789,,1.96908172607,2.0,2.0,4,6479.8572559589647,31.148343281302441,0.37967932776565816
195,7a6c2016d64a,2252.6153650283813,121.109375,290,500.0,100,100,PCG,0.1,511066.459715,,1.22996861185,2.0,2.0,4,10656.438629194779,47.353137698824384,0.38767446777336212
196,7a6c2016d64a,2252.6153650283813,121.109375,494,1000.0,100,100,PCG,0.1,537469.2663,,1.11578049528,2.0,2.0,4,15233.391790921771,63.110451511727391,0.38974930345723596
197,7a6c2016d64a,2252.6153650283813,121.109375,914,2000.0,100,100,PCG,0.1,457824.824505,,0.731146421667,2.0,2.0,4,20891.185857463228,80.002018108097943,0.39447671108494503
198,7a6c2016d64a,2252.6153650283813,121.109375,1272,3000.0,100,100,PCG,0.1,448736.911671,,3.30111887407,2.0,2.0,4,20628.532811889181,80.506140230326892,0.39231616205797742
199,7c96995e7c0f,14656.464865922928,223.636719,25,1.0,200,200,PCG,0.1,2283.98454277,,0.0165294056612,1.0,1.0,2,5.5424325451418905,0.041164200858225981,0.0015588442344870446
200,7c96995e7c0f,14656.464865922928,223.636719,42,5.0,200,200,PCG,0.1,15162.2856641,,0.104952481839,1.0,1.0,2,22.156970246966594,0.1295779343387381,0.0043155671883856606
201,7c96995e7c0f,14656.464865922928,223.636719,51,10.0,200,200,PCG,0.1,239501.045614,,0.133754448828,1.0,1.0,2,187.539151335887,0.67417097997778697,0.010891541699373342
202,7c96995e7c0f,14656.464865922928,223.636719,75,20.0,200,200,PCG,0.1,1749290.48041,,0.138685710394,1.0,1.0,2,571.91197201353839,2.0211699396884937,0.038407156416934263
203,7c96995e7c0f,14656.464865922928,223.636719,414,100.0,200,200,PCG,0.1,805451.331843,,0.18264418547,1.0,1.0,2,1943.9424016710261,14.689620378299642,0.37248419992238124
204,7c96995e7c0f,14656.464865922928,223.636719,888,200.0,200,200,PCG,0.1,621672.938325,,0.177295433084,1.0,1.0,2,2860.9479522919855,20.422824894379836,0.38525351779780553
205,7c96995e7c0f,14656.464865922928,223.636719,2350,500.0,200,200,PCG,0.1,553535.367803,,0.139927461183,1.0,1.0,2,5347.9183453958194,32.309944359168568,0.39380201451781077
206,7c96995e7c0f,14656.464865922928,223.636719,4816,1000.0,200,200,PCG,0.1,520889.437448,,0.0743138172249,1.0,1.0,2,8378.8241985953609,44.793335460058735,0.39632606909983936
207,2294ce8e0c73,2888.7549579143524,121.109375,25,1.0,100,100,PCG,0.1,2180.37130674,,0.0165294056612,2.0,2.0,2,24.73666246176051,0.17643506333356901,0.0072393143995712617
208,2294ce8e0c73,2888.7549579143524,121.109375,42,5.0,100,100,PCG,0.1,13916.4925691,,0.104952481839,2.0,2.0,2,105.87563378555723,0.55519379727914298,0.017573733019796256
209,2294ce8e0c73,2888.7549579143524,121.109375,50,10.0,100,100,PCG,0.1,198850.609503,,0.45318970453,2.0,2.0,2,645.30350017797537,2.5152837239909571,0.042223874075209333
210,2294ce8e0c73,2888.7549579143524,121.109375,69,20.0,100,100,PCG,0.1,1335088.54529,,0.00837892317701,2.0,2.0,2,2117.5273909881544,6.7712076976427751,0.10086825862799076
211,2294ce8e0c73,2888.7549579143524,121.109375,224,100.0,100,100,PCG,0.1,662446.524916,,0.419434879752,2.0,2.0,2,4767.4484330545783,22.543340417091795,0.37140761017955354
212,2294ce8e0c73,2888.7549579143524,121.109375,440,200.0,100,100,PCG,0.1,528184.759096,,0.199270162579,2.0,2.0,2,6460.3935426857033,31.041769992644038,0.37966665051397464
213,2294ce8e0c73,2888.7549579143524,121.109375,1113,500.0,100,100,PCG,0.1,511235.497931,,0.113096891212,2.0,2.0,2,10655.750570572312,47.307156618202882,0.38767488661992577
214,2294ce8e0c73,2888.7549579143524,121.109375,2239,1000.0,100,100,PCG,0.1,537729.520804,,0.0170548977446,2.0,2.0,2,15251.492474900342,63.160519372220044,0.38973862215926186
215,2294ce8e0c73,2888.7549579143524,121.109375,4569,2000.0,100,100,PCG,0.1,457391.279815,,0.266779710768,2.0,2.0,2,20886.439879062887,79.985998315191949,0.39441236128338897
